id,views,likes,dislikes
22107,3,0,0
22108,214,0,0
22109,227,0,0
22110,224,0,0
22111,213,0,0
22112,0,0,0
22113,0,0,0
22114,224,0,0
22115,256,0,0
22117,225,0,2
22118,230,0,0
22119,269,0,0
22120,0,0,0
22121,3,0,0
22122,233,0,0
22123,246,0,0
22124,0,0,0
22125,0,0,0
22126,228,0,0
22128,215,0,0
22129,213,0,0
22130,1178,0,0
22131,271,1,0
22132,227,0,0
22133,244,0,0
22134,323,0,0
22135,199,0,0
22136,209,0,0
22137,206,0,0
22138,208,0,0
22139,205,0,0
22140,301,0,0
22141,191,0,0
22142,202,0,0
22143,189,0,0
22144,310,0,1
22145,203,0,0
22146,194,0,0
22147,216,0,0
22148,194,0,0
22149,231,0,0
22150,203,0,0
22151,1138,0,0
22152,196,0,0
22153,1260,0,0
22154,280,0,0
22155,240,0,0
22156,275,0,0
22157,290,2,0
22158,188,0,0
22159,261,0,0
22160,193,0,0
22161,201,0,0
22162,205,0,0
22163,202,0,0
22164,195,0,0
22165,192,0,0
22166,208,0,0
22167,221,0,0
22168,226,0,0
22169,284,1,0
22170,270,0,0
22171,191,0,0
22172,214,0,0
22173,214,0,0
22174,194,1,0
22175,196,1,0
22176,203,0,0
22177,230,0,0
22178,569,0,4
22180,213,0,0
22181,216,0,0
22183,213,0,0
22184,217,0,0
22185,221,0,0
22186,221,0,0
22187,575,0,0
22188,215,0,0
22190,288,0,0
22191,541,0,0
22192,747,0,0
22194,1078,0,3
22195,381,0,0
22196,235,0,0
22197,3146,24,8
22198,210,0,0
22200,193,0,0
22201,205,0,0
22202,290,0,0
22203,210,0,0
22204,234,0,0
22205,399,0,0
22206,192,0,0
22207,293,1,2
22208,199,0,0
22209,927,0,1
22210,201,0,0
22211,221,0,0
22212,201,0,0
22213,206,0,0
22215,220,0,0
22216,197,0,0
22217,254,0,0
22218,216,0,0
22219,232,0,0
22220,186,0,0
22221,186,0,0
22222,204,0,0
22223,207,0,0
22224,205,0,0
22225,216,0,0
22226,206,0,0
22227,270,0,0
22229,242,0,0
22230,204,0,0
22231,222,0,0
22232,257,0,0
22233,375,0,0
22234,232,0,0
22235,202,0,0
22236,207,0,0
22237,218,0,0
22238,212,0,0
22239,337,2,0
22240,374,1,1
22241,899,0,6
22242,214,0,0
22243,415,1,4
22247,219,0,0
22248,216,0,0
22249,194,0,0
22250,202,0,0
22280,214,0,0
22281,192,0,0
22282,233,0,0
22283,211,0,0
22284,196,0,0
22285,209,0,0
22286,193,0,0
22287,184,0,0
22288,190,0,0
22289,195,0,0
22290,187,0,0
22291,199,0,0
22292,207,0,0
22293,178,0,0
22294,217,0,0
22295,234,1,0
22296,1100,0,0
22297,176,0,0
22298,202,0,0
22299,200,0,0
22300,188,0,0
22301,198,0,0
22302,182,0,0
22303,182,0,0
22304,187,0,0
22305,218,0,0
22306,204,0,0
22307,178,0,0
22308,185,0,0
22309,200,0,0
22310,184,0,0
22311,340,0,0
22312,185,0,0
22313,180,0,0
22314,185,0,0
22315,188,0,0
22316,226,0,0
22317,188,0,0
22318,222,0,0
22319,194,0,0
22320,185,0,0
22321,186,0,0
22322,191,0,0
22323,208,0,0
22324,228,0,0
22325,191,0,0
22326,184,0,0
22327,201,0,0
22328,183,0,0
22329,259,0,0
22330,224,0,0
22331,190,0,0
22332,196,0,0
22333,188,0,0
22334,183,0,0
22335,215,0,0
22336,183,0,0
22337,187,0,0
22338,193,0,0
22339,184,0,0
22340,201,0,0
22341,221,0,0
22342,186,0,0
22343,189,0,0
22344,231,0,0
22345,180,0,0
22346,376,2,0
22347,194,0,0
22348,186,0,0
22349,309,0,0
22350,183,0,0
22351,187,0,0
22352,225,0,0
22353,197,0,0
22354,187,0,0
22355,202,0,0
22356,184,0,0
22357,198,0,0
22358,187,0,0
22359,221,0,0
22360,205,0,0
22361,216,0,0
22362,212,0,0
22363,199,0,0
22364,198,0,0
22365,190,0,0
22366,206,0,0
22367,211,0,0
22368,251,0,0
22369,220,0,0
22370,193,0,0
22371,219,0,0
22372,214,0,0
22373,189,0,0
22374,229,0,0
22375,195,0,0
22376,190,0,0
22377,187,0,0
22378,194,0,0
22379,214,0,0
22380,185,0,0
22381,191,0,0
22382,188,0,0
22383,201,0,0
22384,218,0,0
22385,191,0,0
22386,189,0,0
22387,217,0,0
22388,215,0,0
22389,185,0,0
22390,190,0,0
22391,223,0,0
22392,190,0,0
22393,192,0,0
22394,198,0,0
22395,185,0,0
22396,199,0,0
22397,188,0,0
22398,189,0,0
22399,216,0,0
22400,188,0,0
22401,196,0,0
22402,188,0,0
22403,202,0,0
22404,197,0,0
22405,191,0,0
22406,198,0,0
22407,191,0,0
22408,185,0,0
22409,212,0,0
22410,197,0,0
22411,198,0,0
22412,197,0,0
22413,533,0,0
22414,196,0,0
22415,212,0,0
22416,191,0,0
22417,193,0,0
22418,194,0,0
22419,197,0,0
22420,221,0,0
22421,207,0,0
22422,201,0,0
22423,216,0,0
22424,185,0,0
22425,199,0,0
22426,188,0,0
22427,208,0,0
22428,199,0,0
22429,192,0,0
22430,195,0,0
22431,220,0,0
22432,195,0,0
22433,192,0,0
22434,193,0,0
22435,188,0,0
22436,196,0,0
22437,190,0,0
22438,264,0,0
22439,206,0,0
22440,196,0,0
22441,200,0,0
22442,192,0,0
22443,191,0,0
22444,189,0,0
22445,195,0,0
22446,198,0,0
22447,195,0,0
22448,207,0,0
22449,193,0,0
22450,187,0,0
22451,218,0,0
22452,197,0,0
22453,190,0,0
22454,187,0,0
22455,208,0,0
22456,191,0,0
22457,194,0,0
22458,209,0,0
22459,1100,0,0
22460,188,0,0
22461,201,0,0
22462,191,0,0
22463,205,0,0
22464,227,0,0
22465,236,0,0
22466,202,0,0
22467,195,0,0
22468,204,0,0
22469,188,0,0
22470,206,0,0
22471,222,0,0
22472,203,0,0
22473,209,0,0
22474,196,0,0
22475,221,0,0
22476,193,0,0
22477,193,0,0
22478,187,0,0
22479,195,0,0
22480,195,0,0
22481,1137,0,0
22482,189,0,0
22484,275,0,0
22485,254,0,1
22486,0,0,0
22487,192,0,0
22488,198,0,0
22489,187,0,0
22490,191,0,0
22491,0,0,0
22492,0,0,0
22495,188,0,0
22496,182,0,0
22498,203,0,0
22499,1118,0,1
22500,192,0,0
22502,190,0,0
22503,187,0,0
22504,197,0,0
22505,211,0,0
22506,199,0,0
22508,191,0,0
22509,191,0,0
22510,196,0,0
22511,0,0,0
22512,0,0,0
22513,257,1,0
22514,261,0,0
22515,195,0,0
22516,209,0,0
22517,0,0,0
22519,222,0,1
22520,198,0,0
22521,237,0,0
22522,0,0,0
22523,187,0,0
22524,308,0,0
22526,214,0,0
22528,0,0,0
22529,0,0,0
22530,197,0,0
22531,195,0,0
22533,184,0,0
22534,194,0,0
22535,198,0,0
22536,201,0,0
22537,194,0,0
22538,0,0,0
22539,232,0,0
22540,188,0,0
22541,185,0,0
22542,0,0,0
22544,198,0,0
22545,1,0,0
22546,195,0,0
22548,192,0,0
22549,190,0,0
22550,216,0,0
22551,0,0,0
22552,191,0,0
22553,184,0,0
22554,193,0,0
22555,204,0,0
22556,191,0,0
22557,1,0,0
22559,201,0,0
22560,0,0,0
22561,180,0,0
22562,235,0,0
22563,194,0,0
22564,188,0,0
22567,0,0,0
22569,209,0,0
22570,220,0,0
22572,196,0,0
22573,182,0,0
22574,221,0,0
22575,215,0,0
22576,0,0,0
22577,207,0,0
22578,534,0,1
22579,198,0,0
22581,188,0,0
22583,0,0,0
22584,193,0,0
22585,275,0,0
22586,0,0,0
22587,216,0,0
22588,185,0,0
22589,181,0,0
22590,0,0,0
22591,586,0,0
22592,193,0,0
22593,226,0,0
22594,222,0,0
22596,235,0,0
22597,0,0,0
22598,200,0,0
22599,0,0,0
22600,0,0,0
22601,0,0,0
22602,191,0,0
22603,192,0,0
22604,1,0,0
22605,187,0,0
22606,1131,0,0
22607,279,0,0
22608,0,0,0
22609,214,0,0
22610,212,0,0
22611,224,0,0
22612,0,0,0
22613,179,0,0
22614,183,0,0
22615,206,0,0
22616,211,0,0
22617,190,0,0
22619,0,0,0
22620,188,0,0
22621,0,0,0
22622,185,0,0
22623,197,0,0
22624,0,0,0
22625,192,0,0
22627,0,0,0
22628,222,0,0
22629,188,0,0
22630,188,0,0
22631,0,0,0
22632,187,0,0
22633,189,0,0
22634,195,0,0
22635,0,0,0
22636,741,1,3
22637,185,0,0
22638,0,0,0
22640,213,0,0
22641,219,0,1
22642,203,0,0
22643,3,0,0
22644,188,0,0
22645,190,0,0
22646,0,0,0
22647,0,0,0
22648,178,0,0
22649,186,0,0
22651,189,0,0
22652,193,0,0
22654,203,0,0
22655,187,0,0
22657,222,0,0
22658,208,0,0
22659,250,0,0
22660,188,0,0
22663,187,0,0
22664,198,0,0
22665,0,0,0
22667,269,0,0
22668,262,0,0
22669,222,0,0
22670,186,0,0
22672,200,0,1
22675,0,0,0
22676,185,0,0
22677,191,0,0
22679,218,0,0
22680,190,0,0
22681,234,0,0
22682,191,0,0
22683,203,0,0
22685,193,0,0
22686,0,0,0
22688,0,0,0
22689,5,0,0
22690,0,0,0
22692,265,0,0
22693,0,0,0
22694,282,0,0
22695,189,0,0
22696,189,0,0
22697,194,0,0
22698,0,0,0
22699,192,0,0
22700,216,0,0
22701,0,0,0
22702,290,0,1
22703,193,0,0
22704,248,0,0
22706,0,0,0
22707,187,0,0
22709,212,0,0
22710,213,0,0
22712,195,0,0
22713,0,0,0
22714,205,0,0
22715,245,0,0
22716,287,0,0
22717,187,0,0
22718,193,0,0
22720,183,0,0
22721,207,0,0
22722,196,0,0
22723,197,0,0
22724,212,0,0
22726,264,0,0
22727,202,0,0
22728,191,0,0
22729,195,0,0
22730,188,0,0
22731,349,6,0
22732,186,0,0
22733,198,0,0
22734,191,0,0
22735,0,0,0
22736,241,0,0
22737,194,0,0
22738,203,0,0
22739,189,0,0
22740,229,0,0
22741,0,0,0
22742,215,0,0
22743,190,0,0
22744,0,0,0
22745,0,0,0
22746,0,0,0
22747,198,0,0
22748,184,0,0
22749,193,0,0
22750,234,0,0
22751,214,0,0
22752,217,0,0
22753,0,0,0
22754,0,0,0
22755,183,0,0
22756,1,0,0
22758,0,0,0
22759,183,0,0
22760,241,0,0
22762,196,0,0
22763,201,0,0
22764,211,0,0
22766,184,0,0
22768,204,0,0
22769,547,2,2
22770,399,0,0
22771,245,0,0
22772,267,0,0
22774,184,0,0
22775,6,0,0
22776,206,0,0
22777,0,0,0
22778,0,0,0
22781,191,0,0
22782,202,0,0
22783,0,0,0
22784,2,0,0
22785,196,0,0
22786,0,0,0
22787,0,0,0
22788,0,0,0
22789,227,0,0
22790,220,0,0
22791,0,0,0
22792,0,0,0
22794,0,0,0
22795,189,0,0
22796,205,0,0
22797,180,0,0
22798,269,0,0
22799,0,0,0
22800,198,0,0
22801,194,0,0
22802,190,0,0
22803,194,0,0
22804,0,0,0
22806,0,0,0
22807,232,0,0
22808,182,0,0
22809,211,0,0
22810,208,0,0
22811,0,0,0
22812,193,0,0
22813,186,0,0
22814,0,0,0
22817,1119,0,0
22821,1,0,0
22822,194,0,0
22823,0,0,0
22825,182,0,0
22826,253,0,0
22827,182,0,0
22828,218,0,0
22830,179,0,0
22831,0,0,0
22832,0,0,0
22834,0,0,0
22835,0,0,0
22836,192,0,0
22837,185,0,0
22838,201,0,0
22841,190,0,0
22842,189,0,0
22843,241,0,0
22844,231,0,0
22845,185,0,0
22846,239,0,0
22847,180,0,0
22848,230,0,0
22849,233,0,0
22850,209,0,0
22851,208,0,0
22852,188,0,0
22853,203,0,0
22854,212,0,0
22855,195,0,0
22856,199,0,0
22857,177,0,0
22858,230,0,0
22859,225,0,0
22860,0,0,0
22862,184,0,0
22863,281,0,0
22865,176,0,0
22866,540,0,0
22867,9,0,0
22868,0,0,0
22869,192,0,0
22870,0,0,0
22873,182,0,0
22874,240,0,0
22875,0,0,0
22876,0,1,0
22877,197,0,0
22878,0,0,0
22879,0,0,0
22880,0,0,0
22881,1113,0,0
22882,189,0,0
22883,193,0,0
22885,200,1,0
22886,270,0,0
22887,192,0,0
22888,2,0,0
22892,0,0,0
22893,0,1,0
22894,267,0,0
22895,207,0,0
22897,197,0,0
22898,0,0,0
22899,203,0,0
22900,0,0,0
22901,0,0,0
22903,186,0,0
22904,247,0,1
22905,212,0,0
22906,187,0,0
22908,253,0,0
22909,1,0,0
22910,0,0,0
22911,0,0,0
22913,187,0,0
22914,0,0,0
22915,241,1,0
22918,196,0,0
22919,181,0,0
22921,0,0,0
22922,219,0,0
22924,0,0,0
22927,0,0,0
22928,257,0,1
22929,317,0,0
22930,293,0,1
22931,218,0,0
22932,220,0,0
22933,185,0,0
22934,370,0,0
22936,190,0,0
22937,217,0,0
22938,245,0,0
22940,0,0,0
22941,273,0,0
22942,197,0,0
22943,188,0,0
22944,0,0,0
22945,0,0,0
22947,0,0,0
22948,188,0,0
22949,0,0,0
22951,199,0,0
22952,334,0,0
22953,224,0,0
22954,204,0,0
22955,0,0,0
22956,0,0,0
22957,191,0,0
22958,188,0,0
22959,209,0,0
22960,0,0,0
22961,204,0,0
22962,2,0,0
22963,213,0,0
22964,1,0,0
22965,200,0,0
22966,197,0,0
22967,308,0,0
22968,0,0,0
22969,0,0,0
22970,182,0,0
22971,0,0,0
22972,0,0,0
22973,241,0,0
22974,189,0,0
22975,0,0,0
22976,212,0,0
22978,201,0,0
22979,263,2,0
22981,0,0,0
22982,195,0,0
22983,1111,0,0
22984,1108,0,0
22985,1,0,0
22986,0,0,0
22987,0,0,0
22988,190,0,0
22989,0,0,0
22990,197,0,0
22991,298,0,0
22993,0,0,0
22994,205,0,0
22995,215,0,0
22997,210,0,0
22998,180,0,0
22999,184,0,0
23000,0,0,0
23001,196,0,0
23002,189,0,0
23003,189,0,0
23004,0,0,0
23005,188,0,0
23006,221,0,0
23007,182,0,0
23008,0,0,0
23009,0,0,0
23010,198,0,0
23011,233,0,0
23012,188,0,0
23013,200,0,0
23014,194,0,0
23015,1117,0,0
23016,198,0,0
23017,3,0,0
23018,261,0,0
23019,1116,0,0
23020,202,0,0
23021,210,0,0
23022,189,0,0
23023,186,0,0
23025,0,0,0
23026,0,0,0
23027,185,0,0
23028,201,0,0
23029,183,0,0
23030,185,0,0
23031,187,0,0
23032,184,0,0
23033,0,0,0
23036,227,0,0
23037,251,0,0
23038,0,0,0
23039,202,0,0
23040,180,0,0
23042,189,0,0
23043,187,0,0
23044,0,0,0
23045,0,0,0
23046,0,0,0
23047,182,0,0
23048,235,0,0
23049,182,0,0
23050,0,0,0
23052,213,0,0
23053,217,0,0
23054,212,0,0
23055,187,0,0
23056,203,0,0
23057,182,0,0
23058,204,0,0
23059,226,0,0
23060,186,0,0
23062,198,0,0
23063,1100,0,0
23064,192,0,0
23065,238,0,1
23066,207,0,0
23067,0,0,0
23068,0,0,0
23070,180,0,0
23071,0,0,0
23072,186,0,0
23074,0,0,0
23075,185,0,0
23076,188,0,0
23078,201,0,0
23079,189,0,0
23081,176,0,0
23082,179,0,0
23083,0,0,0
23084,469,0,1
23085,195,0,0
23086,185,0,0
23088,0,0,0
23089,1,0,0
23091,174,0,0
23094,188,0,0
23095,181,0,0
23096,235,0,0
23097,211,0,0
23099,190,0,0
23100,199,0,0
23101,180,0,0
23102,185,0,0
23103,205,0,0
23104,251,0,0
23107,180,0,0
23111,0,0,0
23112,213,0,0
23113,198,0,0
23114,208,0,0
23115,186,0,0
23116,190,0,0
23117,186,0,0
23118,181,0,0
23119,0,0,0
23120,196,0,0
23121,216,0,0
23122,208,0,0
23123,185,0,0
23124,186,0,0
23125,0,0,0
23126,0,0,0
23127,187,0,0
23128,199,0,0
23129,206,0,0
23130,213,0,0
23132,182,0,0
23133,0,0,0
23134,195,1,0
23135,0,0,0
23136,191,0,0
23137,0,0,0
23138,0,0,0
23139,0,0,0
23140,626,1,0
23141,0,0,0
23142,0,0,0
23143,200,0,0
23145,0,0,0
23146,265,0,0
23147,0,0,0
23148,235,0,0
23149,221,0,0
23150,189,0,0
23153,187,0,0
23154,1106,0,0
23155,191,0,0
23156,0,0,0
23157,276,0,1
23160,197,0,0
23161,185,0,0
23162,216,0,0
23163,320,0,0
23164,184,0,0
23165,180,0,0
23167,0,0,0
23168,0,0,0
23169,0,0,0
23170,217,0,0
23172,0,0,0
23173,0,1,0
23176,200,0,0
23180,183,0,0
23181,0,0,0
23183,207,0,0
23185,0,0,0
23186,316,0,0
23188,0,0,0
23189,184,0,0
23191,1113,0,0
23192,181,0,0
23193,0,0,0
23194,310,0,0
23195,0,0,0
23196,0,0,0
23198,296,0,0
23199,0,0,0
23201,213,0,0
23202,0,0,0
23203,188,0,0
23204,200,0,0
23207,0,0,0
23208,225,0,0
23209,0,0,0
23210,200,0,0
23212,0,0,0
23213,191,0,0
23214,181,0,0
23215,2,0,0
23216,0,0,0
23217,232,0,0
23218,201,0,0
23219,201,0,0
23222,0,0,0
23223,184,0,0
23224,0,0,0
23225,183,0,0
23226,0,0,0
23227,206,0,0
23228,1,0,0
23229,218,0,0
23230,205,0,0
23231,184,0,0
23234,0,0,0
23236,195,0,0
23237,184,0,0
23238,231,0,0
23239,190,0,0
23240,184,0,0
23241,202,0,0
23243,186,0,0
23244,184,0,0
23245,187,0,0
23246,200,0,0
23248,179,0,0
23250,244,0,0
23251,216,0,0
23252,272,0,0
23253,205,0,0
23254,219,0,0
23255,0,0,0
23256,189,0,0
23257,1,0,0
23258,182,0,0
23260,197,0,0
23261,0,0,0
23262,0,0,0
23263,185,0,0
23264,186,0,0
23265,185,0,0
23267,253,0,0
23268,0,0,0
23269,0,0,0
23270,223,0,0
23271,210,0,0
23272,202,0,0
23274,213,0,0
23275,179,0,0
23276,186,0,0
23277,0,0,0
23278,186,0,0
23279,0,0,0
23280,185,0,0
23281,193,0,0
23282,192,0,0
23283,218,0,0
23284,177,0,0
23285,0,0,0
23286,0,0,0
23287,181,0,0
23288,191,0,0
23289,182,0,0
23290,183,0,0
23291,197,0,0
23292,372,0,0
23293,197,0,0
23294,229,0,0
23295,1,0,0
23296,191,0,0
23297,1,0,0
23299,304,0,0
23300,0,0,0
23301,197,0,0
23302,199,0,0
23303,189,0,0
23304,185,0,0
23305,0,0,0
23306,181,0,0
23307,247,0,0
23308,182,0,0
23309,191,0,0
23310,0,0,0
23311,209,0,0
23312,0,0,0
23313,0,0,0
23315,0,0,0
23316,182,0,0
23317,247,0,1
23318,180,0,0
23320,265,0,0
23321,192,0,0
23322,0,0,0
23323,197,0,0
23325,226,0,0
23326,194,0,1
23327,228,0,0
23328,433,1,1
23329,193,0,0
23330,184,0,0
23331,0,0,0
23332,192,0,0
23333,0,0,0
23336,0,0,0
23339,199,1,0
23340,0,0,0
23342,200,0,0
23343,184,0,0
23345,0,0,0
23346,0,0,0
23347,187,0,0
23349,0,0,0
23351,188,0,0
23352,197,0,0
23353,335,1,1
23354,226,0,0
23358,204,0,0
23359,192,0,0
23360,225,0,0
23362,191,0,0
23363,203,0,0
23365,184,0,0
23366,292,0,0
23367,214,0,0
23368,1,0,0
23369,0,0,0
23370,0,0,0
23371,185,0,0
23372,0,0,0
23373,0,0,0
23374,1,0,0
23375,215,0,0
23376,305,0,0
23377,191,0,0
23378,224,0,0
23379,184,0,0
23380,198,0,0
23381,181,0,0
23382,199,0,0
23383,222,0,0
23384,192,0,0
23385,0,0,0
23387,0,0,0
23388,1497,0,1
23389,232,0,0
23390,0,0,0
23391,235,0,0
23392,244,0,0
23394,326,0,0
23395,0,0,0
23396,234,1,0
23397,0,0,0
23399,186,0,0
23402,3,0,0
23403,300,0,0
23404,0,0,0
23405,188,0,0
23406,211,0,0
23407,219,1,0
23409,252,0,0
23410,178,0,0
23411,232,0,1
23412,181,0,0
23413,264,3,0
23414,0,0,0
23415,193,0,0
23417,0,0,0
23418,195,0,0
23420,291,0,0
23421,198,0,0
23423,241,0,0
23424,194,0,0
23425,222,0,0
23426,230,0,0
23427,190,0,0
23428,0,0,0
23429,738,1,4
23430,181,0,0
23432,246,0,0
23433,205,0,0
23434,0,0,0
23435,191,0,0
23436,203,0,0
23437,183,0,0
23439,0,0,0
23440,227,0,0
23441,0,0,0
23442,0,0,0
23443,220,0,0
23444,180,0,0
23445,1099,0,0
23446,252,0,0
23447,188,0,0
23448,332,3,1
23449,0,0,0
23450,3,0,0
23452,182,0,0
23453,0,0,0
23454,215,0,0
23455,190,0,0
23457,182,0,0
23458,181,0,0
23459,189,0,0
23462,195,0,0
23463,0,0,0
23464,183,0,0
23465,0,0,0
23466,182,0,0
23467,182,0,0
23470,186,0,0
23471,186,0,0
23473,0,0,0
23474,196,0,0
23475,0,0,0
23476,0,0,0
23478,220,0,0
23479,194,0,0
23480,231,0,0
23483,189,0,0
23484,195,0,0
23486,206,0,0
23488,209,0,0
23489,275,0,0
23491,182,0,0
23492,188,0,0
23493,249,0,0
23494,0,0,0
23495,194,0,0
23496,183,0,0
23498,256,0,4
23499,244,0,0
23500,217,0,0
23501,0,0,0
23502,182,0,0
23503,424,0,0
23504,227,0,0
23505,182,0,0
23506,190,0,0
23507,183,0,0
23508,207,0,0
23509,199,0,0
23511,1,0,0
23512,0,0,0
23513,206,0,0
23515,184,0,0
23516,1090,0,0
23517,191,0,0
23518,315,0,0
23519,185,0,0
23520,0,0,0
23524,195,0,0
23525,193,0,0
23526,190,0,0
23527,0,0,0
23528,1032,5,0
23530,0,0,0
23531,208,0,0
23532,196,0,0
23535,186,0,0
23536,198,0,0
23537,183,0,0
23538,0,0,0
23539,0,0,0
23540,187,0,0
23541,186,0,0
23544,187,0,0
23545,0,0,0
23547,5,0,0
23548,183,0,0
23549,192,0,0
23550,182,0,0
23552,190,0,0
23553,194,0,0
23554,193,0,0
23555,185,0,0
23556,190,0,0
23557,182,0,0
23558,184,0,0
23559,5,0,0
23561,185,0,0
23562,203,0,0
23563,0,0,0
23564,192,0,0
23565,213,0,0
23566,0,0,0
23567,191,0,0
23568,179,0,0
23570,215,0,0
23571,0,0,0
23572,181,0,0
23573,0,0,0
23574,183,0,0
23575,200,0,0
23576,182,0,0
23577,203,0,0
23578,193,0,0
23579,0,0,0
23580,0,0,0
23581,278,0,0
23582,0,0,0
23583,191,0,0
23584,197,0,0
23585,185,0,0
23586,0,0,0
23587,0,0,0
23588,0,0,0
23591,280,0,0
23592,192,0,0
23593,205,0,0
23594,214,0,0
23595,0,0,0
23596,184,0,0
23597,204,0,0
23598,181,0,0
23599,0,0,0
23600,0,0,0
23601,183,0,0
23602,222,0,0
23603,304,0,0
23604,181,0,0
23605,191,0,0
23606,0,0,0
23608,295,1,0
23609,0,0,0
23611,0,0,0
23613,0,0,0
23614,186,0,0
23615,183,0,0
23616,188,0,0
23617,181,0,0
23619,267,0,0
23620,405,0,0
23621,185,0,0
23622,197,0,0
23624,184,0,0
23625,193,0,0
23626,0,0,0
23627,228,0,0
23628,0,0,0
23629,184,0,0
23630,0,0,0
23631,358,0,1
23632,0,0,0
23633,180,0,0
23634,0,0,0
23635,182,0,0
23636,201,0,0
23637,185,0,0
23638,0,0,0
23639,0,0,0
23640,192,0,0
23641,184,0,0
23642,206,0,0
23643,203,0,0
23644,190,0,0
23645,194,0,0
23646,195,0,0
23648,222,0,0
23649,196,0,0
23650,0,0,0
23651,189,0,0
23652,0,0,0
23653,244,0,0
23654,243,0,0
23655,186,0,0
23657,2,0,0
23658,187,0,0
23659,0,0,0
23660,256,0,0
23661,189,0,0
23662,287,0,1
23664,218,0,0
23665,185,0,0
23666,199,0,0
23667,252,0,0
23668,190,0,0
23669,0,0,0
23670,186,0,0
23672,0,0,0
23673,200,0,0
23674,195,0,0
23675,186,0,0
23677,206,0,0
23678,0,0,0
23679,0,0,0
23680,185,0,0
23681,187,0,0
23683,0,0,0
23685,0,0,0
23686,259,0,0
23687,187,0,0
23688,206,0,0
23689,3,0,0
23690,190,0,0
23692,187,0,0
23693,4,0,0
23694,0,0,0
23695,398,0,0
23696,224,0,0
23698,185,0,0
23700,0,0,0
23701,0,0,0
23702,187,0,0
23703,204,0,0
23704,1,0,0
23706,1095,0,0
23707,205,0,0
23708,191,0,0
23709,186,0,0
23711,192,0,0
23712,199,0,0
23713,0,0,0
23715,479,0,0
23717,0,0,0
23718,187,0,0
23719,246,0,0
23720,0,0,0
23721,0,0,0
23722,192,0,0
23724,0,0,0
23725,201,0,0
23726,187,0,0
23727,310,0,0
23728,239,0,2
23729,187,0,0
23730,0,0,0
23731,191,0,0
23733,345,0,0
23734,208,0,0
23736,0,0,0
23737,183,0,0
23738,0,0,0
23739,297,0,0
23740,247,0,0
23741,1091,0,0
23742,0,0,0
23744,187,0,0
23745,0,0,0
23746,186,0,0
23748,275,0,0
23749,314,0,0
23750,192,0,0
23751,0,0,0
23752,187,0,0
23753,187,0,0
23754,996,0,0
23755,237,0,0
23756,195,0,0
23758,0,0,0
23760,192,0,0
23761,193,0,0
23762,0,0,0
23763,234,0,0
23764,1089,0,0
23765,204,0,0
23766,0,0,0
23767,225,0,0
23768,238,0,0
23769,211,0,0
23770,193,0,0
23771,0,0,0
23772,181,0,0
23773,184,0,0
23775,200,0,0
23776,193,0,0
23777,190,0,0
23778,201,0,0
23779,0,0,0
23780,193,0,0
23782,196,0,0
23783,179,0,0
23784,192,0,0
23785,0,0,0
23786,185,0,0
23788,180,0,0
23789,0,0,0
23790,0,0,0
23791,203,0,0
23792,189,0,0
23794,212,0,0
23795,0,0,0
23796,249,1,1
23797,197,0,0
23799,0,0,0
23800,0,0,0
23801,0,0,0
23802,0,0,0
23804,0,0,0
23805,0,0,0
23806,197,0,0
23807,188,0,0
23808,750,1,0
23809,204,0,0
23810,403,0,0
23811,2,0,0
23812,207,0,0
23813,189,0,0
23814,0,0,0
23815,189,0,0
23816,201,0,0
23817,0,0,0
23819,186,0,0
23820,0,0,0
23821,176,0,0
23822,178,0,0
23823,196,0,0
23824,1,0,0
23825,0,0,0
23826,0,0,0
23827,220,0,0
23828,183,0,0
23829,268,0,0
23830,1,0,0
23831,236,0,0
23832,231,0,0
23833,0,0,0
23834,182,0,0
23835,0,0,0
23837,0,0,0
23838,0,0,0
23840,184,0,0
23841,183,0,0
23842,0,0,0
23843,191,0,0
23844,0,0,0
23845,0,0,0
23847,193,0,0
23848,184,0,0
23849,0,0,0
23850,184,0,0
23851,254,0,0
23853,182,0,0
23855,0,0,0
23856,184,0,0
23857,236,0,0
23858,205,0,0
23860,0,0,0
23861,208,0,0
23863,0,0,0
23865,247,0,0
23866,0,0,0
23867,246,0,0
23868,0,0,0
23869,0,0,0
23870,0,0,0
23871,0,0,0
23872,203,0,0
23873,187,0,0
23874,196,0,0
23875,0,0,0
23876,182,0,0
23877,0,0,0
23878,182,0,0
23879,0,0,0
23880,177,0,0
23881,209,0,0
23882,199,0,0
23883,182,0,0
23884,235,0,0
23885,384,0,0
23886,188,0,0
23887,1101,0,0
23888,0,0,0
23889,208,0,0
23890,189,0,0
23891,0,0,0
23892,184,0,0
23893,190,0,0
23894,202,0,0
23895,181,0,0
23896,178,0,0
23899,183,0,0
23900,192,0,0
23905,190,0,0
23913,182,0,0
23914,257,0,0
23915,0,0,0
23916,207,0,0
23917,222,0,0
23918,238,0,0
23920,215,0,0
23921,215,0,0
23922,220,0,0
23923,203,0,0
23924,0,0,0
23926,205,0,0
23932,203,0,0
23933,200,0,0
23934,328,1,0
23935,236,0,0
23936,200,0,0
23937,214,0,0
23938,192,0,0
23939,226,0,0
23940,214,0,0
23941,0,0,0
23942,225,0,0
23943,210,0,0
23944,0,0,0
23945,195,0,0
23946,203,0,0
23947,210,0,0
23948,204,0,0
23949,234,0,0
23950,201,0,0
23951,222,0,0
23952,215,0,0
23953,232,0,0
23954,253,0,0
23955,0,0,0
23956,231,0,0
